Original_Order,Eastings,Northings2
66284,506211,433494
66286,506211,433494
67202,506892,433494
67203,506892,433494
67342,506211,433494
67906,506892,433494
68223,506892,433494
68627,506892,433494
64600,511448,433495
64646,511308,433495
64647,511308,433495
64776,511448,433495
65161,511448,433495
66501,506750,433495
66648,506750,433495
67616,506737,433495
68179,506170,433495
68276,506170,433495
68277,506170,433495
68418,506737,433495
64894,510899,433496
65178,510899,433496
97793,510628,433496
67396,506211,433499
67398,506211,433499
63879,510906,433500
68710,507500,433500
68728,507000,433500
68729,507000,433500
68730,507000,433500
68732,507000,433500
68737,506900,433500
68738,506900,433500
68744,507500,433500
68750,507500,433500
68754,507500,433500
68755,507000,433500
68764,507500,433500
68766,507500,433500
97260,510600,433500
97351,510600,433500
97413,510600,433500
97432,510600,433500
97641,510600,433500
25107,502638,433501
66730,506405,433501
67429,506405,433501
67459,506110,433501
68384,506405,433501
68494,506405,433501
98115,510410,433501
98131,510410,433501
98209,510410,433501
68199,506130,433502
98109,510399,433502
98200,510399,433502
66046,506667,433503
67231,506667,433503
68078,506504,433503
68607,506504,433503
97931,510633,433503
98327,509382,433503
66394,506474,433504
67032,506498,433505
98180,509966,433505
66582,506405,433506
25120,503018,433508
63596,510972,433508
64651,511486,433508
64653,511486,433508
64700,510972,433508
91586,512040,433508
97741,510596,433508
67078,507777,433509
98800,510612,433509
66429,507691,433510
66613,507691,433510
67539,507691,433510
67547,507691,433510
63234,511455,433511
91613,511750,433511
66523,507505,433513
66861,507505,433513
67313,507505,433513
67441,507505,433513
67677,507505,433513
97364,510389,433513
97483,510389,433513
97526,510389,433513
97556,510389,433513
97560,510389,433513
97574,510389,433513
97592,510389,433513
97955,510389,433513
9064,507988,433514
63236,510977,433514
25155,504719,433515
97614,510431,433516
97615,510431,433516
97618,510431,433516
98055,510431,433516
98112,510431,433516
98129,510431,433516
98483,510431,433516
65134,511423,433517
68705,507018,433517
68765,507018,433517
63525,511109,433518
63611,511109,433518
63921,511109,433518
63953,511109,433518
64049,511109,433518
64422,511109,433518
64809,511109,433518
65119,511109,433518
68735,506382,433518
97622,510633,433518
97746,510633,433518
97779,510633,433518
98201,510633,433518
98346,510633,433518
98391,510633,433518
98496,510633,433518
98570,510633,433518
98640,510633,433518
98641,510633,433518
98647,510633,433518
98662,510633,433518
98729,510633,433518
98792,510633,433518
66191,506836,433519
97823,510785,433519
68273,506776,433520
68736,506633,433521
98146,509337,433521
63253,511410,433522
63643,511410,433522
63995,511410,433522
64447,511429,433522
64598,511429,433522
64599,511429,433522
64632,511429,433522
64633,511429,433522
64641,511429,433522
65084,511429,433522
65124,511429,433522
67750,506133,433522
67751,506133,433522
97418,510410,433522
97517,510410,433522
97520,510410,433522
97530,510410,433522
97563,510410,433522
97575,510410,433522
97607,510651,433522
97692,510651,433522
97695,510651,433522
97709,510651,433522
97790,510651,433522
97903,510410,433522
98085,510651,433522
97231,510334,433523
97442,510334,433523
8686,508013,433524
8962,508013,433524
8963,508013,433524
8981,508013,433524
66323,506286,433524
66857,506286,433524
66969,506217,433524
97681,510427,433524
97860,509840,433524
97912,510427,433524
98257,510427,433524
98400,510427,433524
98402,510427,433524
98522,510427,433524
98674,510655,433524
68719,506460,433525
66047,506460,433526
68758,506459,433526
64874,511508,433527
67625,506372,433529
67847,506372,433529
67884,506372,433529
68419,506133,433529
97415,510787,433530
97582,510787,433530
98100,510787,433530
98101,510787,433530
98194,510787,433530
98295,510787,433530
98296,510787,433530
98784,510787,433530
101738,510787,433530
63964,511093,433531
63967,511093,433531
66923,506217,433531
67056,506217,433531
25081,503410,433532
66346,506133,433533
67452,506133,433533
98279,510669,433533
98338,510669,433533
98384,510669,433533
98451,510669,433533
98685,510669,433533
98724,510669,433533
98760,510669,433533
66529,506316,433535
66847,506316,433535
68517,506316,433535
97383,509361,433535
98677,510075,433535
98679,510075,433535
7160,508289,433536
7320,508289,433536
7685,508289,433536
7697,508289,433536
7752,508289,433536
8923,508289,433536
64221,511523,433536
68011,506154,433536
67088,506215,433537
67169,506174,433538
68093,507084,433538
49565,475947,433539
97382,510681,433539
97546,510681,433539
97943,510681,433539
98625,510681,433539
98801,510681,433539
63242,510995,433540
67211,506559,433540
25089,505492,433541
67679,507076,433541
67701,507076,433541
91725,511626,433541
92466,511626,433541
66612,507057,433542
67328,507057,433542
68036,507051,433542
68433,507051,433542
68464,507051,433542
68465,507051,433542
66305,506214,433543
66571,506214,433543
67008,506214,433543
67089,506214,433543
67319,506214,433543
67408,506214,433543
67409,506214,433543
67816,507067,433543
97946,510352,433543
66858,507072,433544
97262,509469,433545
24820,504709,433548
63815,511196,433548
97330,509973,433548
98861,510594,433548
66211,507276,433549
66275,507276,433549
67055,507763,433549
67161,507276,433549
68426,507276,433549
68439,507276,433549
97598,510058,433549
98403,510058,433549
97991,509656,433550
98450,510671,433550
64313,511325,433551
24990,505163,433552
66652,506083,433552
67715,506083,433552
68752,507235,433553
68761,507235,433553
68763,507235,433553
68768,506082,433553
97964,510675,433553
98770,510611,433553
98616,509830,433554
98360,509652,433555
98766,510699,433556
64315,511362,433557
97287,510410,433557
67367,506339,433558
67578,506339,433558
97319,510650,433558
97393,510587,433558
97773,510650,433558
98306,510587,433558
97474,510610,433560
97936,510610,433560
65151,511522,433563
97568,510869,433563
98498,510711,433563
97341,510742,433564
98379,510742,433564
98412,510543,433564
98517,510742,433564
97781,510372,433565
98644,510872,433565
67588,507597,433566
68704,507013,433566
97501,510363,433567
97769,510363,433567
97855,510363,433567
97857,510363,433567
97861,510363,433567
97894,510363,433567
97895,510363,433567
97902,510363,433567
97908,510363,433567
97913,510363,433567
97995,510363,433567
66070,506440,433569
66885,506099,433569
67131,506099,433569
98119,510877,433569
98556,510877,433569
97766,509886,433570
68371,506184,433572
68372,506184,433572
68374,506184,433572
68665,506184,433572
68666,506184,433572
68667,506184,433572
6726,508602,433573
66906,506279,433573
66659,506678,433574
67151,506615,433574
8660,508609,433576
24982,503956,433576
63389,511479,433576
63923,511479,433576
64016,511479,433576
97653,510682,433576
97980,510321,433576
98804,510321,433576
64879,511530,433577
64890,511530,433577
68089,506225,433577
68287,506183,433577
68288,506183,433577
67491,506524,433578
98001,510845,433578
98003,510845,433578
67065,506245,433579
68148,506277,433579
92374,511852,433579
63349,511433,433581
68681,506161,433581
25192,502833,433582
63461,511289,433582
64077,511383,433582
66123,507076,433582
66350,507076,433582
66448,507076,433582
66488,507076,433582
67111,507076,433582
67290,507076,433582
68668,506224,433582
92348,511707,433582
97971,510937,433582
98542,510086,433582
98600,510937,433582
64278,511525,433583
66292,507106,433583
66820,506323,433583
67271,506323,433583
67334,507106,433583
67354,506365,433583
67674,506182,433583
67868,506365,433583
68003,506323,433583
68087,506323,433583
68182,507106,433583
68232,506323,433583
68284,506323,433583
68523,507106,433583
68639,507106,433583
97228,510060,433583
97899,510060,433583
97416,510579,433584
97499,510579,433584
98365,510252,433584
98381,510252,433584
98382,510252,433584
98411,510252,433584
98630,510252,433584
92299,511856,433585
92413,511856,433585
25075,504064,433586
25076,504064,433586
25077,505437,433586
25078,505437,433586
25102,505437,433586
25103,505437,433586
66627,506926,433586
66976,507075,433586
67318,507075,433586
68385,507075,433586
92353,512298,433586
92355,512298,433586
97212,510840,433586
97302,510840,433586
67845,506320,433587
97757,509251,433587
98620,510317,433587
98914,510930,433587
97423,510047,433589
66355,506243,433590
98176,509869,433590
98178,509869,433590
68002,506277,433591
68112,506277,433591
68375,506277,433591
97780,509883,433591
97818,509883,433591
65202,511463,433592
63437,511156,433593
68062,507622,433593
68067,507622,433593
65165,511403,433594
65188,511403,433594
67412,506160,433594
64089,511372,433595
66994,506105,433595
68110,506105,433595
97451,510019,433596
97525,510019,433596
98075,510019,433596
98177,510019,433596
98330,510019,433596
98671,510019,433596
98889,510019,433596
7190,508276,433597
7191,508276,433597
7658,508276,433597
63375,511160,433597
63376,511160,433597
66209,506903,433597
67392,506126,433597
67405,506148,433599
67820,506148,433599
97448,510831,433600
97535,510831,433600
97537,510831,433600
98135,510831,433600
98137,510831,433600
98254,510831,433600
67217,506844,433601
67513,506844,433601
67560,506844,433601
67562,506844,433601
68680,506844,433601
97343,510625,433601
97705,510625,433601
97706,510625,433601
98251,510625,433601
98401,510625,433601
98554,510625,433601
98846,510625,433602
63427,511413,433603
66257,506326,433604
66401,506326,433604
66467,506326,433604
66474,506326,433604
66596,506326,433604
67039,507586,433604
97837,510829,433604
97838,510829,433604
97867,510829,433604
97869,510829,433604
97915,510829,433604
97990,510829,433604
97993,510829,433604
98024,510829,433604
98040,510829,433604
98066,510829,433604
98190,510829,433604
98269,510829,433604
98507,510829,433604
98526,510829,433604
67954,506220,433605
68194,506220,433605
63478,511451,433606
66016,507345,433606
66278,507345,433606
66637,507345,433606
66638,507345,433606
66714,507345,433606
66870,507345,433606
67238,507345,433606
67300,507345,433606
67663,507345,433606
67996,507345,433606
68015,507345,433606
68167,507345,433606
68315,507345,433606
97436,510309,433606
97697,510309,433606
97803,510309,433606
97892,510309,433606
98126,510309,433606
98141,509958,433606
66452,506389,433608
66496,506389,433608
66620,506389,433608
66926,506389,433608
68462,506389,433608
67299,506104,433609
67368,506104,433609
67655,506276,433609
67660,506276,433609
92021,511662,433609
64745,511502,433610
66264,507276,433611
66388,506388,433611
66528,507276,433611
66721,507276,433611
67136,507276,433611
67366,507276,433611
67566,507276,433611
67908,507276,433611
68137,507276,433611
68453,507276,433611
68501,507276,433611
97227,510806,433611
97257,510806,433611
97357,510806,433611
97689,510806,433611
97864,510806,433611
97941,510806,433611
97960,510806,433611
98052,510806,433611
98332,510806,433611
98342,510806,433611
98747,510806,433611
67898,507585,433612
91768,511707,433612
91769,511707,433612
92439,511707,433612
63746,511513,433613
64173,511513,433613
64673,511513,433613
65133,511513,433613
67338,506914,433613
98246,510729,433613
98583,510729,433613
66693,507205,433614
8262,508362,433615
8387,508362,433615
63328,511494,433615
66428,507200,433615
67379,507200,433615
68336,507200,433615
63718,511176,433616
64402,511065,433616
68021,506388,433616
30048,501383,433617
30278,501383,433617
66329,506388,433617
66872,506187,433617
66874,506187,433617
66948,506388,433617
67060,506388,433617
67061,506388,433617
67198,507585,433617
67199,507585,433617
67272,506187,433617
67285,506388,433617
67702,506388,433617
67707,506388,433617
67953,506187,433617
67995,506388,433617
68048,506388,433617
68097,506388,433617
68573,506388,433617
68580,506388,433617
68700,506388,433617
97308,510935,433617
97844,510044,433617
97904,510935,433617
98220,510935,433617
98511,510067,433618
98512,510067,433618
67352,506469,433619
67614,506469,433619
67624,507053,433619
67247,506486,433620
67716,506486,433620
98114,510857,433620
92269,511879,433621
7974,508137,433622
8550,508137,433622
66039,506222,433622
66780,506222,433622
66781,506222,433622
66794,506222,433622
66871,506222,433622
66970,506222,433622
67587,506222,433622
67796,506222,433622
67818,506222,433622
67836,506222,433622
68308,506222,433622
97478,509823,433622
92474,511904,433623
98704,510862,433623
7624,508025,433624
7625,508025,433624
64515,511386,433624
91806,511630,433624
91807,511630,433624
97265,510944,433624
97375,510944,433624
98529,510944,433624
68162,506185,433625
97366,509669,433625
97392,510865,433626
97806,509319,433626
97865,510865,433626
97386,510234,433627
97667,510234,433627
97879,510234,433627
92271,511907,433628
63255,511133,433629
63319,511133,433629
64188,511133,433629
92123,511870,433629
97524,510202,433629
98791,510202,433629
63889,511585,433631
63896,511295,433631
64246,511295,433631
64429,511295,433631
64430,511295,433631
64650,511585,433631
65274,511295,433631
98386,510945,433631
66622,506841,433632
67390,506841,433632
67930,506841,433632
68026,506841,433632
68495,506841,433632
68497,506841,433632
68538,506841,433632
98244,510887,433632
98467,510887,433632
98727,510887,433632
66173,506419,433633
66208,506419,433633
66460,506419,433633
66470,506419,433633
66513,506419,433633
66568,506419,433633
66739,506419,433633
66875,506419,433633
66898,506419,433633
66918,506419,433633
66957,506384,433633
67013,506384,433633
67019,506384,433633
67031,506384,433633
67094,506419,433633
67097,506419,433633
67101,506419,433633
67126,506384,433633
67162,506419,433633
67239,506384,433633
67264,506384,433633
67480,506384,433633
67484,506419,433633
67542,506419,433633
67548,506384,433633
67689,506384,433633
67691,506384,433633
67703,506141,433633
67781,506141,433633
67841,506419,433633
67904,506384,433633
67922,506384,433633
67997,506419,433633
68010,506419,433633
68420,506419,433633
68460,506419,433633
68532,506419,433633
68564,506099,433633
68565,506099,433633
66619,506462,433634
67775,506462,433634
68313,506462,433634
68365,506462,433634
97450,510879,433634
97880,510879,433634
98418,509890,433634
65021,510960,433635
67104,506121,433637
67145,506121,433637
67146,506121,433637
67474,506287,433637
68189,506287,433637
91690,511867,433637
91712,511867,433637
92119,511867,433637
92127,511867,433637
92162,512215,433637
92163,512215,433637
92164,512215,433637
92172,512215,433637
92475,511867,433637
92532,511867,433637
98532,511867,433637
68143,506216,433638
68359,506214,433638
68682,506214,433638
63511,511577,433639
67945,506215,433639
97217,509394,433639
98599,510192,433639
98839,510192,433639
66864,507065,433640
67362,507079,433640
68229,507079,433640
68443,507065,433640
66066,506162,433641
66067,506162,433641
66068,506162,433641
66090,507068,433641
66431,507068,433641
66562,507068,433641
67181,507068,433641
67306,507067,433641
67967,507067,433641
68216,507065,433641
68350,507065,433641
68456,507068,433641
68556,507065,433641
68586,507065,433641
58741,513147,433643
66013,507065,433643
66113,507065,433643
67294,507065,433643
67324,507065,433643
67665,507065,433643
68416,507065,433643
98016,510086,433643
98167,510086,433643
98208,510086,433643
98687,510086,433643
63499,511504,433645
63500,511504,433645
63559,511504,433645
66138,507077,433645
66182,507077,433645
66321,507077,433645
66671,507077,433645
67180,507077,433645
67629,507077,433645
67743,507077,433645
68414,507077,433645
68489,507077,433645
98078,510568,433646
67122,507104,433647
67464,506324,433647
67599,506324,433647
67971,507104,433647
67349,506639,433648
66443,506382,433649
66537,506382,433649
66746,506382,433649
67344,506382,433649
91818,511627,433649
91890,511627,433649
91926,511627,433649
92045,511627,433649
92109,511627,433649
68482,506216,433650
97191,510690,433650
97263,510690,433650
97312,510905,433650
97313,510905,433650
97314,510905,433650
97316,510905,433650
97395,510690,433650
97454,510690,433650
97538,510690,433650
97634,510690,433650
97815,510934,433650
97817,510934,433650
97846,510690,433650
97893,510690,433650
97927,510690,433650
98008,510934,433650
98348,510690,433650
98440,510690,433650
98794,510690,433650
98795,510690,433650
98863,510690,433650
67857,506315,433651
67861,506315,433651
91634,511899,433651
91652,511763,433651
91897,511739,433651
91899,511739,433651
63594,511509,433652
63640,511509,433652
63674,511509,433652
63679,511509,433652
63723,511509,433652
63747,511509,433652
63757,511509,433652
63841,511509,433652
63845,511509,433652
64174,511509,433652
64543,511509,433652
98530,510364,433652
6921,508715,433653
6923,508715,433653
64987,511422,433654
64988,511422,433654
66753,506381,433654
66754,506381,433654
66757,506381,433654
66939,506066,433654
66991,506066,433654
67127,506066,433654
67865,506319,433654
97369,510146,433654
63367,511064,433655
63692,511191,433655
64533,511403,433655
29873,498191,433656
67767,506638,433656
67768,506638,433656
92256,511646,433658
64238,511482,433659
64349,511482,433659
64652,511482,433659
98473,510559,433659
64668,511294,433660
64671,511294,433660
64933,511519,433660
64936,511519,433660
63819,511410,433662
64057,511410,433662
64058,511410,433662
64062,511410,433662
66909,506333,433662
67246,506333,433662
92463,511675,433662
24789,503392,433663
24811,503392,433663
24817,503392,433663
24846,503392,433663
24858,503392,433663
24860,503392,433663
24881,503392,433663
24884,503392,433663
24916,503392,433663
24925,503392,433663
24953,503392,433663
24958,503392,433663
24960,503392,433663
25000,503392,433663
25031,503392,433663
25110,503392,433663
25141,503392,433663
25170,503392,433663
25174,503392,433663
63231,511600,433663
63232,511600,433663
64012,511600,433663
65092,511600,433663
92190,511657,433663
66827,506467,433666
67041,506467,433666
67802,506467,433666
68432,506467,433666
92530,511885,433666
7806,508438,433667
64549,511208,433667
64764,511208,433667
65050,511208,433667
65051,511208,433667
66181,507119,433667
66982,507119,433667
67310,507119,433667
67419,507119,433667
67819,507119,433667
68055,507119,433667
68056,507119,433667
68057,507119,433667
68075,506349,433667
68076,506349,433667
68077,506349,433667
68088,506349,433667
68150,507119,433667
68151,507119,433667
68415,506349,433667
91789,511669,433667
92062,511669,433667
92465,511669,433667
66760,506359,433668
67363,506354,433668
67364,506354,433668
67795,506108,433668
65007,511109,433669
9034,508119,433670
92022,511887,433670
92200,511887,433670
63275,511463,433671
63276,511463,433671
67924,506131,433671
6939,508044,433672
8024,508416,433672
8447,508416,433672
8604,508044,433672
66115,506151,433673
66945,506487,433673
67765,506487,433673
67973,506487,433673
68412,506487,433673
68413,506487,433673
63395,511450,433674
67990,506454,433674
24922,505183,433676
91681,511841,433676
92130,511841,433676
92132,511841,433676
98223,509381,433676
98343,510779,433676
97891,510297,433677
97579,509602,433678
98409,509841,433678
98536,509841,433678
98668,509841,433678
98875,509841,433678
97224,510039,433680
97963,510039,433680
98720,510039,433680
67746,506588,433681
97243,510985,433681
97396,510635,433681
97733,510635,433681
67944,507200,433682
68285,507186,433683
68303,507186,433683
97294,510472,433683
98520,510472,433683
98619,510472,433683
97320,510347,433684
97407,510347,433684
97721,510347,433684
63290,511177,433685
63462,511177,433685
63464,511177,433685
63622,511177,433685
64135,511177,433685
64136,511177,433685
97786,510305,433685
67724,507179,433686
67889,507179,433686
67992,507179,433686
68001,507179,433686
68444,507179,433686
75902,507179,433686
97299,510493,433686
64091,511440,433687
64158,511440,433687
64166,511440,433687
64576,511440,433687
67415,506446,433687
68459,506446,433687
63188,511511,433688
63859,511511,433688
64392,511452,433690
64434,511492,433690
64577,511452,433690
64578,511452,433690
98492,510867,433690
98598,510867,433690
66944,507165,433691
67117,507388,433691
67915,507388,433691
67923,507388,433691
91592,511874,433691
91607,511874,433691
91608,511874,433691
91917,511874,433691
91925,511874,433691
92406,511628,433691
92407,511628,433691
92573,511874,433691
97549,511000,433691
97872,511000,433691
97938,511000,433691
98706,511000,433691
25005,505991,433692
98259,510316,433692
97942,510342,433693
97944,510342,433693
98035,510342,433693
63583,511516,433694
66357,507167,433695
66406,507167,433695
66560,507167,433695
97638,509928,433695
97639,509928,433695
98300,509928,433695
98380,509928,433695
98691,510865,433695
98692,510865,433695
98756,510865,433695
97528,510784,433696
97565,510784,433696
68007,507453,433697
66576,507153,433698
66577,507153,433698
66581,507153,433698
66680,507153,433698
66681,507153,433698
66686,507153,433698
67221,507153,433698
67227,507153,433698
64322,511524,433699
64709,511369,433699
68753,507000,433700
68756,507000,433700
66061,506829,433701
66062,506829,433701
66086,506829,433701
66126,506829,433701
66423,506829,433701
66499,506829,433701
66623,506829,433701
66632,506642,433701
66787,506829,433701
67465,506829,433701
67512,506829,433701
67734,506829,433701
67897,506829,433701
98385,510034,433701
68074,507431,433702
97428,510286,433702
97605,510286,433702
97910,510286,433702
98084,510286,433702
98667,509844,433703
91963,511742,433705
92091,511742,433705
97394,509947,433705
98089,510018,433705
98127,510018,433705
98150,510018,433705
98266,509947,433705
98352,510018,433705
8952,508266,433706
97992,509922,433706
98454,509922,433706
98849,510284,433706
63849,511535,433707
63857,511535,433707
64159,511535,433707
64230,511535,433707
64946,511535,433707
68734,506058,433707
30157,501471,433708
30191,501471,433708
66036,507893,433708
66040,507893,433708
66064,507893,433708
66065,507893,433708
66085,507893,433708
66097,507893,433708
66107,507893,433708
66196,507893,433708
66245,507893,433708
66403,507893,433708
66417,507893,433708
66500,507893,433708
66506,507893,433708
66512,507893,433708
66516,507893,433708
66587,507893,433708
66590,507893,433708
66750,507893,433708
66801,507893,433708
66830,507893,433708
66831,507893,433708
66860,507893,433708
66914,507893,433708
66950,507893,433708
66951,507893,433708
67021,507893,433708
67027,507893,433708
67042,507893,433708
67228,507893,433708
67340,507893,433708
67424,507893,433708
67526,507893,433708
67535,507893,433708
67666,507893,433708
67744,507893,433708
67779,507893,433708
67817,507893,433708
68098,507893,433708
68169,507893,433708
68170,507893,433708
68255,507893,433708
68256,507893,433708
68271,507893,433708
68346,507893,433708
68588,507893,433708
68589,507893,433708
68590,507893,433708
68636,507893,433708
68649,507893,433708
68693,507893,433708
65071,511426,433709
66019,506261,433709
66100,507409,433709
66343,506958,433709
66436,506958,433709
66519,506958,433709
66697,506958,433709
66811,506958,433709
66832,506958,433709
66833,506958,433709
67029,506958,433709
67087,506958,433709
67155,506958,433709
67303,506958,433709
67389,506958,433709
67433,506958,433709
67442,506958,433709
67729,506958,433709
67955,506958,433709
68526,506958,433709
68527,506958,433709
68528,506958,433709
68625,506958,433709
98769,510774,433709
63436,511391,433711
63636,511391,433711
92370,511665,433711
97708,510574,433711
97830,510574,433711
97831,510574,433711
98661,510904,433711
98813,509510,433711
64243,511554,433712
91687,511754,433712
91923,511754,433712
92373,511754,433712
92533,511754,433712
7052,508002,433715
7053,508002,433715
7458,508002,433715
8232,508002,433715
97587,510462,433715
98636,510462,433715
66456,507476,433716
68181,506452,433717
68184,506452,433717
97956,509827,433717
97957,509827,433717
98275,509827,433717
66017,507186,433719
66374,507186,433719
66440,507409,433719
66495,507186,433719
66520,507186,433719
66564,507186,433719
66565,507186,433719
67114,507186,433719
67160,507186,433719
67241,507409,433719
67681,507186,433719
67964,506589,433719
67079,507281,433720
67449,507281,433720
67450,507281,433720
67896,507281,433720
68145,507281,433721
68152,507281,433721
68337,507281,433721
68645,506704,433721
30111,498544,433722
63948,511442,433722
68191,506724,433722
68353,506594,433722
66483,506743,433724
68701,506547,433725
92187,511931,433726
97481,510919,433726
97569,510488,433726
97932,510488,433726
98012,509848,433726
101756,510488,433726
66042,507165,433728
66132,506662,433728
66301,506662,433728
66411,507165,433728
66678,506662,433728
66766,507165,433728
67046,506662,433728
67153,506662,433728
67684,506662,433728
68195,507165,433728
68515,506662,433728
97258,510760,433728
97444,510946,433728
97523,510946,433728
97636,510946,433728
97840,510760,433728
97882,510760,433728
97884,510760,433728
97917,510923,433728
97985,510946,433728
97987,510923,433728
97988,510923,433728
98202,510442,433728
98809,510923,433728
66306,506131,433729
67463,506131,433729
68535,506131,433729
67546,506209,433731
67551,506209,433731
67592,506209,433731
98758,509451,433732
91840,511985,433733
92111,511985,433733
30029,498232,433734
64924,511535,433735
64969,511535,433735
64970,511535,433735
97189,510502,433735
97251,510754,433735
97999,510754,433735
68725,506966,433736
91648,511988,433736
91896,511988,433736
92195,511988,433736
92196,511988,433736
63880,511080,433737
64521,511080,433737
97252,510722,433740
97353,510722,433740
97750,510722,433740
97947,510722,433740
67632,506303,433741
68155,506638,433741
98325,509467,433741
97253,510787,433742
68172,507797,433743
91771,511752,433743
92016,511752,433743
92080,511752,433743
92501,511752,433743
58804,518379,433745
66248,507219,433745
98009,510315,433745
30290,501477,433746
63510,511003,433746
63798,511003,433746
97197,510214,433747
97472,510761,433747
97648,510761,433747
97876,510761,433747
98741,510214,433747
67192,507551,433748
92250,511842,433748
98744,509995,433748
66701,507281,433749
66705,507281,433749
67232,506193,433749
75320,507281,433749
91866,511951,433749
97356,510864,433749
97875,510864,433749
67243,506495,433751
67434,506212,433751
67699,506495,433751
68178,506495,433751
68450,506206,433751
68673,506495,433751
97728,509537,433751
98730,508911,433751
68128,506218,433752
68267,507446,433752
97310,510573,433752
98590,510573,433752
25193,502312,433753
66252,507469,433753
66386,507424,433753
7413,508161,433754
63364,511013,433754
67261,506410,433754
67943,506405,433754
68045,506410,433754
68094,506405,433754
68694,506531,433754
97536,509439,433754
98291,509750,433754
98862,509750,433754
67892,506590,433755
67934,506560,433756
75910,506560,433756
98222,510844,433756
63545,511475,433757
98821,509644,433758
29914,498451,433759
64698,511119,433759
66247,506282,433759
68683,506282,433759
64676,511518,433761
66027,506288,433761
66243,506295,433761
98535,509983,433761
98540,509983,433761
63347,511124,433762
67016,506560,433762
67017,506560,433762
68176,507250,433762
92510,511750,433762
97414,510590,433763
98019,510590,433763
98336,508881,433763
98844,510590,433763
91759,511787,433764
92057,511938,433764
92210,511938,433764
92427,511938,433764
92428,511938,433764
98778,510815,433764
97511,510594,433765
97762,510594,433765
97968,510594,433765
66190,507156,433767
67069,507156,433767
98140,510285,433768
66059,507070,433769
97270,509978,433769
97273,509978,433769
97274,509978,433769
97372,509978,433769
98719,509602,433770
63756,511107,433771
63997,511107,433771
64391,511107,433771
64891,511107,433771
97266,509993,433771
97975,509993,433771
98181,509993,433771
97190,510536,433772
7158,508353,433773
66269,507156,433773
97298,510942,433773
97300,510942,433773
97301,510942,433773
97552,510942,433773
97635,510942,433773
97664,510942,433773
97889,510942,433773
98728,510942,433773
98853,510942,433773
98878,510942,433773
24805,502563,433774
24904,502563,433774
67142,507250,433774
91704,512009,433774
91737,512009,433774
91844,512009,433774
91954,512009,433774
66588,507070,433775
67531,506408,433775
67532,506408,433775
98442,509838,433775
63954,511104,433776
64128,511104,433776
66433,507279,433776
66743,507279,433776
68212,507087,433776
68378,507483,433776
68561,507483,433776
92056,511699,433776
92120,511699,433776
92166,511699,433776
92194,511699,433776
92197,511699,433776
92459,511699,433776
97295,510489,433776
97331,510533,433776
97355,510489,433776
98822,510489,433776
63294,511238,433777
63354,511143,433777
63359,511143,433777
63521,511238,433777
63541,511143,433777
63653,511238,433777
63697,511238,433777
63812,511238,433777
63829,511143,433777
63931,511143,433777
63981,511238,433777
64225,511143,433777
64571,511143,433777
64631,511238,433777
64876,511238,433777
65212,511238,433777
65213,511238,433777
65224,511238,433777
97267,509997,433777
97334,509997,433777
98268,509997,433777
98368,509997,433777
67383,507025,433778
67573,507025,433778
67604,507025,433778
67833,507025,433778
66458,507043,433779
66462,507043,433779
66463,507043,433779
92506,511774,433781
97588,509832,433781
98351,509832,433781
98399,509832,433781
8364,507973,433782
97924,510914,433782
97652,510198,433783
91914,512016,433784
92177,512016,433784
97926,509868,433784
98256,509868,433784
98460,510726,433784
98694,510209,433785
67804,507452,433786
97661,510469,433786
98132,510469,433786
98672,510469,433786
66077,506444,433787
66127,506444,433787
66437,506444,433787
66891,506444,433787
67212,506444,433787
67346,506444,433787
67372,506444,433787
67437,506444,433787
67462,506444,433787
67473,506444,433787
67555,506444,433787
67842,506444,433787
68186,507249,433787
68652,507249,433787
75404,507155,433787
97848,509732,433787
97851,509732,433787
98079,509828,433788
66685,507087,433789
66715,507109,433789
67052,507109,433789
67516,507087,433789
67787,507087,433789
67900,507087,433789
67984,506456,433789
68282,507087,433789
68461,507087,433789
92394,511771,433789
97519,510524,433789
97521,510524,433789
66262,507025,433791
66389,507025,433791
66393,507025,433791
98123,510043,433791
98405,510043,433791
98407,510043,433791
98410,510043,433791
98444,510043,433791
98666,509848,433791
67125,506467,433792
67407,506467,433792
97859,510555,433792
66729,506719,433794
67524,506719,433794
92044,512026,433794
66425,507087,433795
67218,507110,433795
92349,511973,433795
97885,510773,433797
66774,507386,433798
67881,507386,433798
68102,506740,433798
97348,510286,433798
97663,510286,433798
97763,510620,433798
97934,510620,433798
98097,510620,433798
98462,510620,433798
66383,506708,433799
66862,506708,433799
66863,506708,433799
68250,506779,433799
68251,506779,433799
97493,510015,433799
97513,510015,433799
97821,510644,433799
98011,510644,433799
98029,510461,433799
98168,510644,433799
98196,510461,433799
98215,510461,433799
98457,510015,433799
98471,509993,433799
98683,510015,433799
98789,510015,433799
53508,508700,433800
53511,508700,433800
53577,508700,433800
53586,508700,433800
53594,508700,433800
53608,508700,433800
53609,508700,433800
53610,508700,433800
53611,508700,433800
53613,508700,433800
66216,506750,433800
66409,507200,433800
66636,506750,433800
67005,507200,433800
67058,507153,433800
68678,506750,433800
92027,511500,433800
92041,511500,433800
97238,508700,433800
97391,510268,433800
97425,508700,433800
97458,508700,433800
97475,508700,433800
97527,508739,433800
98164,508700,433800
98165,508700,433800
98292,508700,433800
98438,510268,433800
67737,506935,433802
91987,511932,433802
92361,511932,433802
92402,511932,433802
92403,511932,433802
92524,511932,433802
97387,509796,433802
